id_venda;id_usuario;id_produto;quantidade;data_venda
26004;314;71;1;2022-11-12 13:59:03
26005;2991;798;5;2021-11-23 04:49:14
26006;1164;466;2;2023-06-20 04:57:50
26007;791;396;1;2022-04-17 05:15:29
26008;9742;920;1;2023-03-31 04:33:30
26009;4879;816;1;2022-05-13 02:55:00
26010;9613;652;2;2023-03-30 08:06:56
26011;299;73;1;2022-11-15 20:01:26
26012;6797;806;5;2021-12-12 05:38:42
26013;438;752;2;2025-09-19 02:10:38
26014;9858;471;1;2024-08-07 08:10:03
26015;2976;796;3;2024-12-04 10:16:50
26016;8742;607;2;2022-06-18 10:21:24
26017;9005;112;2;2021-11-22 02:21:04
26018;2180;828;2;2025-05-17 16:23:53
26019;4134;237;4;2021-12-17 15:26:54
26020;8180;492;5;2024-04-06 23:55:46
26021;6216;806;2;2023-12-20 00:01:29
26022;2162;901;4;2023-11-03 12:30:29
26023;6140;147;3;2024-09-23 21:55:20
26024;2952;383;5;2023-01-14 03:16:16
26025;5230;831;4;2022-10-24 14:31:29
26026;9391;342;3;2025-01-01 16:26:25
26027;93;110;2;2023-01-29 15:37:59
26028;381;582;3;2024-04-04 03:38:24
26029;5347;590;1;2023-08-07 18:54:51
26030;812;769;5;2024-08-30 05:41:40
26031;1300;728;3;2025-04-10 12:55:08
26032;7485;873;5;2024-09-09 14:54:23
26033;3830;307;1;2023-04-11 23:36:15
26034;7449;576;1;2022-10-03 08:54:32
26035;1398;465;1;2025-07-29 01:50:28
26036;242;58;1;2021-11-14 06:31:33
26037;8160;482;4;2023-12-06 11:55:49
26038;2054;519;4;2023-06-16 10:17:20
26039;12;193;5;2025-02-14 03:12:17
26040;2962;942;1;2024-11-23 20:55:04
26041;1984;616;5;2021-09-22 17:29:14
26042;3243;626;5;2022-03-26 17:56:57
26043;987;644;2;2022-08-12 14:37:35
26044;1550;624;2;2023-01-19 11:42:43
26045;324;46;2;2022-12-22 16:00:38
26046;679;937;1;2022-02-05 02:43:37
26047;379;383;1;2025-08-20 02:58:29
26048;1150;85;2;2025-09-01 19:35:29
26049;1747;117;1;2023-08-14 03:07:10
26050;3778;996;1;2024-11-28 00:56:52
26051;9342;152;4;2024-04-09 03:28:09
26052;5679;629;4;2022-10-30 17:49:38
26053;8354;889;5;2021-09-20 22:19:49
26054;5287;77;1;2022-07-22 14:07:30
26055;9480;305;1;2024-11-06 04:40:07
26056;7889;984;2;2022-06-08 06:30:06
26057;1332;966;2;2025-01-25 17:05:06
26058;1819;851;4;2024-11-12 10:47:35
26059;6796;259;5;2025-08-13 23:06:20
26060;191;452;2;2022-02-17 16:02:42
26061;6048;625;5;2025-02-05 15:26:59
26062;491;199;1;2024-12-24 13:02:34
26063;3441;697;2;2021-12-17 14:16:28
26064;2106;61;1;2023-08-16 08:15:45
26065;8167;200;2;2023-10-23 15:05:11
26066;4214;951;5;2022-01-14 22:21:57
26067;2278;601;5;2022-07-13 23:49:50
26068;2134;822;4;2023-10-21 14:36:11
26069;7774;741;4;2024-09-01 10:58:59
26070;4750;863;2;2023-02-22 19:43:33
26071;5580;781;5;2024-12-05 14:50:18
26072;6590;250;2;2024-05-20 09:11:01
26073;7901;615;1;2023-03-31 08:13:02
26074;3781;951;5;2022-12-17 15:11:22
26075;5577;554;5;2023-12-09 05:48:51
26076;6792;536;4;2024-05-11 17:00:12
26077;1284;829;1;2023-03-29 19:19:58
26078;932;481;2;2023-01-03 22:54:58
26079;2088;74;3;2025-01-25 20:20:42
26080;2893;688;1;2024-10-25 13:54:32
26081;5948;159;3;2023-03-26 17:36:49
26082;1280;157;1;2023-04-23 01:10:09
26083;5858;436;1;2021-12-26 05:17:32
26084;8;442;3;2022-09-10 14:55:22
26085;4525;315;1;2022-07-22 13:12:02
26086;5127;553;4;2023-05-23 04:28:52
26087;5539;465;5;2024-04-04 21:47:31
26088;5384;370;2;2024-05-27 04:02:49
26089;2103;945;4;2025-08-20 14:20:47
26090;3897;442;2;2021-12-23 17:38:23
26091;7329;249;4;2024-07-21 16:47:21
26092;2482;401;1;2022-12-21 12:08:04
26093;6669;530;4;2023-07-17 10:31:52
26094;4148;24;5;2025-02-26 01:29:48
26095;8991;53;4;2021-11-16 17:48:24
26096;9810;99;5;2023-08-19 22:04:01
26097;554;948;1;2024-10-09 12:50:48
26098;935;612;1;2022-02-23 16:47:58
26099;2085;835;4;2025-02-21 16:03:40
26100;4934;59;5;2023-01-21 04:38:26
26101;311;470;1;2025-09-18 19:27:09
26102;9212;76;2;2025-02-17 12:14:25
26103;8784;922;5;2024-01-02 22:41:27
26104;8328;732;2;2024-03-13 03:53:24
26105;5185;372;5;2023-07-01 10:03:55
26106;3660;509;3;2023-03-18 01:46:17
26107;9683;949;4;2025-03-24 19:08:51
26108;5588;360;5;2025-07-01 13:59:06
26109;5208;242;4;2021-09-20 03:19:56
26110;5384;648;4;2021-11-24 15:36:27
26111;3274;225;5;2021-12-05 06:26:28
26112;6001;520;5;2022-11-06 11:11:04
26113;3562;205;2;2023-02-15 23:36:24
26114;787;630;1;2022-03-02 21:58:56
26115;8474;890;1;2025-08-05 17:08:38
26116;6170;381;1;2025-04-13 10:01:55
26117;9441;787;4;2023-10-26 14:36:13
26118;1121;797;2;2023-05-11 17:29:54
26119;7751;851;1;2022-11-18 15:36:59
26120;7497;903;1;2024-05-08 16:25:16
26121;3349;395;2;2023-04-17 15:09:09
26122;4456;728;1;2025-05-11 03:07:21
26123;4352;951;5;2022-02-10 23:02:43
26124;2778;393;5;2023-03-02 19:09:03
26125;9391;453;5;2023-04-28 01:38:13
26126;7470;182;4;2023-12-15 12:44:49
26127;3047;611;1;2022-04-21 15:16:38
26128;973;574;2;2024-11-02 23:56:41
26129;3063;656;5;2022-12-20 23:29:12
26130;1153;386;2;2022-06-01 14:24:46
26131;281;468;2;2025-05-31 13:35:16
26132;8243;404;5;2023-05-18 06:26:07
26133;2556;573;3;2025-04-15 19:34:34
26134;2647;61;3;2023-04-29 18:11:07
26135;3614;827;5;2022-02-05 01:47:07
26136;2452;375;5;2025-05-26 19:21:03
26137;1561;262;2;2023-12-25 11:53:57
26138;7581;955;4;2024-02-17 13:26:52
26139;3715;574;2;2023-01-16 19:09:36
26140;9605;913;1;2022-03-02 11:42:20
26141;2768;640;1;2022-07-30 05:22:54
26142;9338;342;5;2024-02-23 15:10:38
26143;5344;685;2;2024-07-02 00:11:16
26144;8903;920;1;2024-07-23 16:04:15
26145;5303;522;3;2022-04-28 01:13:57
26146;1757;896;2;2025-07-24 13:16:21
26147;5905;804;2;2022-02-07 14:38:41
26148;7356;985;2;2022-09-11 15:43:39
26149;6955;639;3;2022-02-18 05:08:49
26150;3295;698;2;2025-04-08 07:58:25
26151;1875;799;5;2023-10-01 00:37:37
26152;3552;398;1;2024-01-22 08:25:24
26153;7788;776;2;2021-12-31 15:12:11
26154;3572;81;4;2022-02-01 19:06:54
26155;7205;429;2;2022-09-26 20:40:09
26156;9344;604;3;2024-05-25 05:26:39
26157;3443;694;4;2025-08-06 16:56:56
26158;7359;679;4;2024-10-29 14:41:08
26159;1225;549;4;2024-10-03 06:55:05
26160;8873;272;4;2022-11-17 19:12:03
26161;979;1;3;2022-09-03 08:22:56
26162;3088;196;4;2023-02-22 07:09:57
26163;2443;190;4;2022-06-13 17:20:37
26164;4950;879;1;2023-10-20 23:31:34
26165;3588;61;1;2022-03-28 00:33:17
26166;9223;45;4;2022-09-12 00:18:01
26167;7000;339;4;2024-09-08 07:16:23
26168;9391;634;5;2023-07-08 15:52:12
26169;5400;162;2;2022-12-11 15:17:55
26170;525;992;5;2023-10-29 17:06:54
26171;6168;69;4;2024-12-03 18:44:44
26172;9293;550;4;2023-07-15 12:48:03
26173;7710;131;1;2024-03-18 21:32:53
26174;8433;513;4;2024-02-24 16:13:44
26175;270;783;2;2022-08-28 09:31:34
26176;9450;756;2;2021-11-02 03:55:43
26177;8978;631;1;2022-02-01 02:45:21
26178;9501;527;2;2021-09-30 16:06:37
26179;494;760;4;2022-07-14 12:52:10
26180;6894;283;5;2023-11-11 03:57:15
26181;33;477;1;2025-06-18 15:27:35
26182;7881;307;4;2022-02-05 10:36:48
26183;7442;507;2;2022-08-30 04:42:00
26184;9933;87;5;2023-06-15 00:48:52
26185;8931;446;4;2022-09-02 13:08:46
26186;9982;122;4;2022-04-26 20:35:11
26187;2098;337;4;2022-01-29 07:16:10
26188;6083;778;1;2022-11-07 07:45:45
26189;5091;324;4;2023-03-04 03:16:07
26190;1421;38;4;2022-09-05 20:36:15
26191;7099;509;3;2021-12-05 19:07:15
26192;700;590;2;2023-03-02 15:37:10
26193;6601;717;1;2025-04-15 15:18:48
26194;909;370;4;2022-08-23 10:39:09
26195;2521;977;3;2023-03-18 02:19:24
26196;7385;240;2;2024-01-18 08:30:01
26197;4606;897;4;2025-06-25 01:40:37
26198;9416;783;2;2024-11-10 05:40:02
26199;7082;610;5;2024-08-10 02:55:40
26200;8992;6;5;2025-08-22 12:14:19
26201;5595;80;1;2023-09-04 06:07:16
26202;1407;332;3;2023-04-29 20:58:36
26203;8081;358;5;2025-05-08 04:11:24
26204;2884;60;3;2024-08-14 14:08:03
26205;9346;876;3;2022-06-30 11:35:17
26206;2785;132;3;2025-08-29 08:56:11
26207;4211;317;4;2025-06-21 08:48:21
26208;9096;857;4;2025-03-08 16:44:09
26209;8048;725;2;2023-07-27 21:12:59
26210;2545;711;5;2025-06-17 19:50:58
26211;600;435;5;2025-07-23 02:47:07
26212;6856;641;3;2024-01-26 05:08:52
26213;438;117;1;2024-09-01 20:33:01
26214;2695;337;5;2024-06-25 01:35:40
26215;4759;768;1;2022-05-30 12:33:42
26216;7736;412;5;2022-07-21 23:19:55
26217;2128;791;2;2022-01-14 06:02:39
26218;1902;687;4;2022-08-18 23:35:09
26219;4177;458;3;2023-10-05 07:36:13
26220;667;828;2;2025-04-28 01:58:52
26221;5046;674;4;2023-03-15 13:42:08
26222;3523;298;5;2022-09-27 18:17:39
26223;7419;801;3;2023-05-13 19:51:51
26224;4911;837;4;2025-04-28 11:42:49
26225;8052;253;4;2022-03-12 03:41:57
26226;6097;799;3;2022-10-31 02:20:54
26227;5513;529;1;2024-07-11 19:43:57
26228;9478;974;2;2022-12-02 00:04:17
26229;8175;297;5;2022-10-31 18:58:01
26230;4392;549;1;2023-12-07 22:38:38
26231;785;149;2;2023-06-14 18:19:25
26232;9616;221;5;2024-04-26 08:48:25
26233;5135;394;2;2024-03-19 15:02:48
26234;8852;2;4;2024-05-11 18:56:23
26235;8006;440;4;2023-08-29 21:22:21
26236;4455;811;4;2025-02-03 06:35:42
26237;4176;823;3;2022-11-13 12:35:44
26238;7184;991;3;2025-05-11 12:44:22
26239;79;669;4;2023-09-11 15:08:11
26240;8559;749;2;2024-03-04 10:12:53
26241;2109;846;3;2022-01-18 19:14:22
26242;8797;889;3;2024-08-11 09:02:17
26243;8738;130;2;2024-09-16 11:16:28
26244;4107;587;1;2022-06-19 21:18:11
26245;1479;409;5;2022-10-23 13:52:15
26246;1262;428;4;2022-10-02 19:44:26
26247;8666;100;5;2022-11-05 16:49:31
26248;8059;870;2;2023-04-26 03:38:00
26249;6057;673;5;2025-06-17 05:27:47
26250;8451;655;3;2024-12-05 21:19:27
26251;981;613;1;2024-08-03 10:19:49
26252;3926;237;1;2022-11-25 03:39:17
26253;769;828;1;2022-08-16 03:34:58
26254;2650;751;3;2025-06-26 02:06:20
26255;9980;318;5;2024-07-13 07:49:55
26256;2478;270;3;2021-09-22 22:36:09
26257;5341;791;4;2022-04-24 22:41:17
26258;9147;84;1;2022-12-17 12:08:10
26259;2984;738;2;2024-09-05 07:51:51
26260;3338;470;2;2023-08-27 20:03:43
26261;5870;458;1;2025-03-02 08:29:52
26262;6249;76;3;2022-07-20 14:18:20
26263;8476;360;1;2023-05-23 22:55:35
26264;3255;429;3;2022-07-31 14:11:30
26265;9335;989;1;2023-04-27 13:40:21
26266;5724;589;2;2022-01-02 06:16:20
26267;8303;6;2;2023-07-29 14:05:27
26268;5657;913;5;2022-03-03 15:36:39
26269;2169;822;2;2025-02-23 02:03:21
26270;7809;604;2;2022-01-28 13:50:50
26271;4922;435;2;2023-11-06 01:36:15
26272;7693;805;1;2025-08-30 23:24:01
26273;2212;389;3;2023-07-15 04:44:24
26274;7509;682;2;2025-09-14 07:38:22
26275;3384;379;2;2024-04-15 22:51:28
26276;1857;918;5;2024-12-03 04:09:38
26277;6520;408;5;2024-05-28 10:46:42
26278;239;234;1;2023-02-28 23:28:34
26279;8723;307;2;2022-01-18 08:03:14
26280;1773;410;4;2025-08-08 13:16:44
26281;8028;395;5;2025-04-06 06:17:42
26282;9418;177;4;2021-12-01 20:43:09
26283;3178;857;5;2024-10-30 16:28:20
26284;3082;541;5;2024-01-15 10:01:50
26285;6512;314;5;2025-04-24 13:46:31
26286;559;669;1;2024-09-17 12:56:43
26287;4283;110;3;2025-06-11 16:07:22
26288;5646;49;2;2025-08-27 20:19:57
26289;2937;488;2;2022-06-27 04:51:13
26290;3394;670;4;2023-06-16 22:49:39
26291;639;643;3;2022-04-04 00:54:17
26292;8981;416;4;2023-01-29 05:11:44
26293;6552;288;2;2022-02-15 11:28:30
26294;1991;560;4;2023-11-21 18:09:51
26295;7530;887;4;2023-08-15 07:03:30
26296;1449;536;3;2024-08-21 00:25:36
26297;245;317;3;2022-04-06 10:49:46
26298;4842;647;2;2024-12-08 05:28:49
26299;9925;512;1;2025-06-09 23:39:33
26300;6232;377;1;2023-10-19 21:31:36
26301;1499;716;1;2024-03-03 12:35:22
26302;393;953;1;2025-06-30 09:59:08
26303;652;986;2;2024-10-15 12:25:51
26304;9391;195;4;2023-02-17 20:10:18
26305;2278;855;5;2023-11-16 14:29:42
26306;5522;574;3;2022-06-13 21:24:50
26307;8939;633;3;2024-11-11 02:29:14
26308;575;527;1;2023-09-06 20:20:54
26309;4085;503;3;2025-04-28 13:48:32
26310;602;828;3;2022-04-21 01:29:38
26311;2935;857;1;2024-12-19 04:54:10
26312;129;620;3;2022-09-20 15:05:21
26313;334;360;4;2023-09-17 22:19:06
26314;3831;562;5;2022-02-13 08:35:10
26315;5103;807;3;2022-04-23 03:25:31
26316;3897;188;1;2022-06-12 00:17:30
26317;2127;845;3;2025-02-15 05:41:55
26318;3955;872;3;2022-09-01 10:51:32
26319;5738;132;4;2025-04-04 04:15:33
26320;9927;44;4;2023-08-08 18:40:58
26321;9797;149;3;2022-06-03 16:16:06
26322;4059;918;2;2022-08-01 14:21:20
26323;1193;226;1;2022-12-03 17:04:43
26324;8322;808;5;2025-04-05 20:44:15
26325;6117;274;1;2022-05-23 02:02:05
26326;5732;941;2;2024-04-19 15:51:36
26327;9933;277;5;2024-12-22 07:41:59
26328;6544;700;5;2024-02-06 20:35:06
26329;8116;971;3;2023-08-02 18:48:24
26330;1494;809;3;2023-08-09 20:37:43
26331;111;589;3;2022-10-01 16:46:26
26332;2872;6;2;2022-07-01 07:50:44
26333;198;869;1;2021-12-17 15:19:06
26334;669;443;4;2023-11-21 10:46:04
26335;6968;605;5;2023-07-10 04:52:15
26336;549;497;4;2025-03-02 16:06:08
26337;3752;438;4;2023-02-12 06:03:54
26338;1563;307;1;2022-07-14 19:21:14
26339;560;825;2;2025-02-21 09:18:27
26340;2794;285;4;2025-04-28 11:56:53
26341;1700;863;2;2024-06-27 05:32:38
26342;6814;730;4;2022-08-09 18:32:26
26343;3825;264;5;2025-06-07 18:05:54
26344;2235;119;3;2021-10-26 15:08:18
26345;5332;894;4;2024-02-25 03:43:24
26346;1456;598;3;2025-05-08 10:58:41
26347;2060;456;1;2022-08-04 22:52:17
26348;614;68;2;2023-01-15 22:39:14
26349;3968;308;3;2023-12-09 17:00:23
26350;5565;879;2;2023-01-30 10:18:37
26351;1650;597;4;2025-07-24 10:42:25
26352;9886;398;3;2021-11-25 03:35:33
26353;8204;688;2;2023-09-12 10:52:35
26354;6314;934;2;2023-10-06 14:33:37
26355;8868;911;4;2025-07-15 05:36:39
26356;3921;499;2;2023-05-04 05:02:56
26357;872;424;2;2023-07-11 02:33:03
26358;1377;939;3;2022-08-03 21:49:10
26359;2829;589;5;2023-03-01 19:28:35
26360;7573;396;3;2024-03-11 10:20:59
26361;3366;7;5;2023-03-11 12:53:33
26362;902;427;3;2025-08-29 12:24:52
26363;2923;851;1;2022-04-01 01:59:42
26364;6674;960;3;2021-12-16 06:41:33
26365;2904;25;4;2025-07-24 01:25:29
26366;4807;912;3;2023-10-28 23:34:49
26367;4063;270;2;2024-12-27 00:41:13
26368;9123;758;2;2022-08-12 13:40:44
26369;5018;651;1;2022-07-03 18:27:02
26370;117;27;1;2024-10-02 23:57:29
26371;2352;571;1;2023-07-26 09:15:29
26372;8876;481;3;2022-12-05 10:04:56
26373;641;240;1;2024-06-14 21:55:51
26374;4020;977;4;2022-12-12 00:23:37
26375;8355;116;2;2023-04-28 11:13:55
26376;6190;35;3;2024-10-28 00:38:25
26377;7910;649;5;2023-06-06 12:18:32
26378;1307;530;4;2022-10-08 07:28:01
26379;9959;333;1;2022-06-21 20:30:27
26380;6285;323;1;2024-12-29 08:55:04
26381;856;111;1;2021-11-24 18:26:18
26382;3464;294;5;2022-05-23 02:07:10
26383;2158;94;1;2024-11-24 06:57:03
26384;6888;746;3;2022-04-08 10:08:29
26385;1031;958;1;2025-04-18 08:11:35
26386;2602;310;4;2025-02-01 04:12:31
26387;2144;872;5;2024-05-11 13:18:32
26388;2947;434;2;2021-11-29 20:45:06
26389;5787;901;1;2024-01-16 08:00:26
26390;8466;25;3;2021-10-14 13:50:36
26391;8581;800;5;2024-12-12 06:23:07
26392;1916;172;2;2023-09-20 05:35:01
26393;8873;276;1;2024-07-11 15:01:58
26394;759;374;3;2022-08-26 01:19:40
26395;7818;262;5;2023-12-01 05:06:45
26396;2151;664;2;2024-12-02 03:01:26
26397;8708;478;5;2024-08-19 05:07:51
26398;4263;608;5;2025-05-20 20:54:15
26399;6689;883;2;2024-07-03 01:21:59
26400;4082;489;4;2025-04-18 11:56:05
26401;8441;623;4;2022-12-15 00:57:12
26402;6108;883;1;2024-08-12 05:10:21
26403;7538;22;4;2021-11-15 10:58:37
26404;1337;435;1;2025-08-28 17:42:08
26405;653;516;1;2022-09-19 15:47:52
26406;2621;887;1;2022-08-15 11:52:29
26407;320;773;1;2021-10-21 09:32:19
26408;9023;62;4;2023-08-03 02:53:13
26409;9317;600;1;2024-01-14 17:51:47
26410;2315;355;2;2024-08-04 06:02:58
26411;8579;648;2;2025-06-05 14:46:58
26412;5679;752;2;2022-06-04 16:01:40
26413;4899;978;4;2022-06-07 03:02:49
26414;7225;16;3;2023-04-28 08:06:51
26415;4035;403;4;2024-10-26 05:50:14
26416;5586;99;3;2023-07-05 11:11:53
26417;8756;983;2;2024-10-22 17:15:11
26418;166;61;5;2023-01-30 13:13:17
26419;808;686;2;2022-06-25 21:00:07
26420;7937;703;1;2023-05-18 07:56:30
26421;4042;868;2;2022-05-10 17:07:33
26422;4878;907;4;2023-04-05 15:00:14
26423;8385;689;5;2024-01-06 17:26:15
26424;3284;997;4;2025-08-21 00:26:40
26425;7494;349;3;2024-01-20 11:00:10
26426;825;987;1;2024-09-01 00:26:06
26427;9206;996;5;2022-05-11 22:43:05
26428;1378;265;4;2022-03-18 01:19:43
26429;5071;304;3;2023-04-08 16:18:22
26430;8093;226;3;2023-07-23 15:59:02
26431;4334;395;4;2023-02-07 19:59:37
26432;9984;407;3;2025-09-13 10:39:05
26433;6804;555;3;2022-05-08 21:27:25
26434;2627;507;2;2021-10-12 04:41:18
26435;9609;964;2;2021-10-21 00:53:17
26436;4326;678;5;2022-09-05 08:49:28
26437;9555;137;1;2024-07-16 19:41:07
26438;7364;961;4;2022-06-02 10:17:25
26439;1053;964;4;2024-06-19 15:24:46
26440;8300;997;5;2021-10-09 01:01:28
26441;5347;735;1;2025-08-23 11:17:21
26442;8309;661;2;2024-07-17 04:38:44
26443;7981;901;2;2022-06-10 22:29:28
26444;1954;308;4;2024-07-08 13:34:44
26445;7466;456;1;2021-12-30 21:37:44
26446;2209;501;5;2025-02-14 13:23:35
26447;5811;252;2;2022-03-16 20:35:01
26448;7396;576;2;2022-12-26 19:17:06
26449;351;897;2;2022-03-04 21:00:19
26450;8543;938;5;2022-07-18 15:49:47
26451;3006;885;5;2024-08-14 19:23:49
26452;5509;139;5;2023-02-18 01:42:22
26453;932;45;3;2025-08-21 21:38:12
26454;950;283;3;2022-09-03 15:31:59
26455;5102;162;5;2025-05-15 05:13:36
26456;7024;358;1;2025-07-10 02:13:22
26457;875;227;3;2023-02-09 04:46:56
26458;8503;346;1;2022-07-19 00:29:00
26459;5787;149;4;2025-01-22 20:21:35
26460;4739;402;4;2023-11-24 15:23:51
26461;2608;191;3;2023-08-17 19:53:11
26462;8216;478;3;2023-02-20 04:11:08
26463;6780;344;5;2021-09-26 04:53:36
26464;4303;871;3;2024-10-25 15:33:14
26465;4214;892;5;2025-08-21 07:07:06
26466;9048;420;2;2023-10-14 16:14:14
26467;8473;281;4;2025-01-02 08:02:11
26468;6221;467;4;2024-06-26 12:08:01
26469;1849;235;2;2024-03-07 19:00:00
26470;3612;764;2;2023-07-20 11:28:35
26471;2897;922;5;2022-10-08 15:28:23
26472;7580;727;5;2022-05-02 06:57:33
26473;7386;234;3;2023-11-29 20:30:54
26474;9659;453;1;2022-02-18 14:29:53
26475;1245;497;3;2021-11-02 03:00:56
26476;1085;168;4;2022-05-03 13:59:22
26477;8361;8;5;2025-02-10 09:34:54
26478;243;44;3;2023-08-25 00:56:11
26479;4858;825;5;2022-08-31 02:10:45
26480;3697;590;3;2023-09-11 11:26:51
26481;9555;955;1;2024-10-05 03:22:40
26482;9824;180;1;2022-01-03 14:21:54
26483;3769;314;3;2025-01-29 12:50:22
26484;2200;973;1;2025-05-14 04:48:23
26485;4925;605;3;2024-08-17 15:58:43
26486;927;939;5;2024-11-20 21:17:43
26487;9728;851;2;2023-02-10 06:32:25
26488;8449;161;1;2023-11-30 21:40:50
26489;9494;431;1;2023-12-16 02:09:47
26490;3522;218;2;2023-01-02 04:26:28
26491;4567;115;2;2024-11-06 10:26:52
26492;2110;202;2;2025-02-22 14:05:46
26493;5135;9;1;2022-03-19 22:17:43
26494;2581;99;2;2023-07-26 04:50:44
26495;3641;285;1;2023-07-24 02:42:36
26496;7514;377;3;2024-12-23 16:56:11
26497;1325;480;4;2022-09-03 01:14:47
26498;7437;667;3;2022-01-02 01:29:22
26499;956;118;3;2022-11-28 11:52:47
26500;2595;580;3;2021-12-19 02:12:44
26501;4821;200;1;2022-04-09 14:02:27
26502;3692;997;4;2022-03-06 19:59:36
26503;2776;0;2;2023-05-16 03:06:47
26504;8806;961;4;2023-08-28 23:33:19
26505;4674;279;3;2021-10-04 14:21:55
26506;5313;823;5;2024-06-15 03:10:22
26507;3797;319;1;2021-12-29 17:26:46
26508;1950;420;5;2025-01-07 20:34:40
26509;7847;928;5;2022-01-29 14:16:20
26510;2880;778;1;2022-04-11 23:39:48
26511;5533;798;1;2021-10-12 23:46:36
26512;2182;638;1;2022-03-09 12:52:11
26513;327;767;5;2024-10-08 15:46:22
26514;6009;255;1;2025-03-06 11:53:09
26515;3536;186;1;2022-07-20 21:51:25
26516;4512;751;1;2023-11-03 21:36:20
26517;4416;515;3;2025-01-29 01:01:33
26518;4009;514;2;2023-05-03 18:42:49
26519;4485;33;3;2024-01-30 05:04:19
26520;4619;218;5;2024-06-13 05:18:33
26521;4839;548;3;2023-09-03 23:51:09
26522;7462;819;5;2025-07-09 21:03:14
26523;8741;233;3;2024-02-20 19:47:50
26524;1970;634;5;2023-09-06 16:56:59
26525;3090;525;1;2023-04-19 08:21:38
26526;2028;181;4;2024-01-10 07:33:28
26527;5732;196;1;2022-02-12 09:00:36
26528;8565;438;5;2022-05-09 09:45:36
26529;2492;935;1;2025-06-28 03:49:07
26530;3622;397;5;2024-09-19 23:11:37
26531;8090;771;3;2023-03-08 08:23:31
26532;3130;98;4;2023-07-14 13:21:23
26533;5835;712;2;2023-07-29 04:51:46
26534;7245;940;3;2024-01-18 01:30:20
26535;3526;243;2;2025-02-17 03:42:24
26536;2816;829;3;2024-03-12 16:07:39
26537;1392;969;4;2023-10-10 06:05:56
26538;889;389;4;2022-09-02 06:08:56
26539;3821;236;1;2022-02-05 14:16:20
26540;5136;485;1;2024-11-25 06:58:10
26541;3749;362;3;2023-10-11 19:42:04
26542;1085;102;1;2021-12-02 21:55:31
26543;4474;268;5;2023-05-18 15:28:42
26544;9934;282;5;2022-04-10 17:08:51
26545;727;379;4;2023-09-18 02:33:25
26546;5692;685;2;2022-08-20 00:37:52
26547;6456;833;4;2025-07-19 16:33:05
26548;2147;164;1;2023-03-18 22:44:17
26549;3401;739;1;2021-11-17 00:37:11
26550;6629;296;4;2024-04-19 02:37:58
26551;940;277;3;2022-01-04 10:15:30
26552;2985;911;2;2024-01-23 22:55:00
26553;5604;106;3;2023-12-24 16:21:42
26554;790;770;4;2022-08-09 20:56:46
26555;1948;633;4;2023-04-26 08:55:12
26556;344;512;4;2022-11-21 19:13:53
26557;4187;887;3;2023-08-25 21:19:11
26558;887;643;3;2025-04-08 06:05:03
26559;9837;280;1;2023-04-12 09:11:43
26560;7727;810;4;2023-08-24 15:21:03
26561;6555;441;1;2022-03-09 14:33:12
26562;8955;353;3;2023-07-08 08:59:07
26563;9987;547;5;2024-03-22 05:31:56
26564;5305;697;3;2024-02-16 03:56:50
26565;1854;288;3;2023-01-02 20:31:40
26566;2437;193;2;2022-01-11 17:21:35
26567;1857;834;5;2024-05-25 09:44:30
26568;5069;409;5;2025-07-07 11:40:47
26569;9514;654;4;2023-04-25 03:03:08
26570;4762;43;1;2022-08-05 06:23:47
26571;7294;340;3;2023-08-07 15:05:56
26572;4943;922;3;2023-08-28 05:33:22
26573;458;895;4;2022-04-03 04:09:05
26574;3955;709;3;2023-02-19 07:57:09
26575;949;874;5;2025-04-30 02:51:07
26576;2791;928;4;2023-07-17 16:33:48
26577;794;820;2;2023-07-10 02:51:13
26578;7102;988;5;2024-07-13 19:05:21
26579;2176;488;2;2024-07-26 08:06:18
26580;9478;413;5;2023-12-06 22:45:03
26581;3378;624;2;2022-12-08 20:06:45
26582;4872;779;3;2022-04-09 01:17:43
26583;4357;83;5;2023-07-14 20:17:03
26584;2679;425;1;2021-10-28 07:20:26
26585;2295;38;1;2022-09-29 14:02:55
26586;7824;196;5;2022-04-08 17:41:22
26587;1009;782;4;2024-10-31 20:28:51
26588;641;551;1;2022-04-25 11:04:05
26589;921;808;5;2024-12-21 09:14:05
26590;8780;361;5;2022-06-02 07:14:49
26591;1407;753;3;2022-04-02 19:17:41
26592;5155;463;2;2024-11-22 03:26:23
26593;528;110;4;2024-08-04 20:27:14
26594;9803;306;5;2023-02-15 14:59:46
26595;1751;114;4;2021-12-24 07:21:36
26596;4684;171;5;2022-02-27 17:26:20
26597;5513;652;3;2022-11-20 22:42:16
26598;1184;978;5;2025-08-19 13:11:59
26599;1389;43;1;2024-12-21 11:28:09
26600;3924;111;1;2024-09-15 06:24:41
26601;7159;705;5;2023-06-15 07:50:36
26602;9974;475;2;2022-01-10 01:47:58
26603;545;269;2;2022-02-22 12:30:04
26604;5243;155;2;2025-03-18 06:15:11
26605;2746;316;5;2024-05-06 17:21:39
26606;2710;175;1;2024-09-19 11:48:17
26607;1001;839;3;2024-10-02 20:56:00
26608;9883;981;3;2022-12-23 11:17:31
26609;773;279;4;2024-03-02 12:57:57
26610;6214;759;3;2022-01-03 21:44:50
26611;1616;837;3;2024-03-14 08:34:48
26612;4245;197;5;2023-10-20 22:17:02
26613;1146;955;1;2024-01-13 00:50:49
26614;8827;882;1;2024-11-08 14:54:21
